# ell                       bee    (in degrees)
#The pixel number is simply the row once you remove the two lines I have written
4.500000000000000000e+01 8.853803253173828125e+01
1.350000000000000000e+02 8.853803253173828125e+01
2.250000000000000000e+02 8.853803253173828125e+01
3.150000000000000000e+02 8.853803253173828125e+01
2.250000000000000000e+01 8.707582092285156250e+01
6.750000000000000000e+01 8.707582092285156250e+01
1.125000000000000000e+02 8.707582092285156250e+01
1.575000000000000000e+02 8.707582092285156250e+01
2.025000000000000000e+02 8.707582092285156250e+01
2.475000000000000000e+02 8.707582092285156250e+01
2.925000000000000000e+02 8.707582092285156250e+01
3.375000000000000000e+02 8.707582092285156250e+01
1.500000000000000000e+01 8.561313629150390625e+01
4.500000000000000000e+01 8.561313629150390625e+01
7.500000000000000000e+01 8.561313629150390625e+01
1.050000000000000000e+02 8.561313629150390625e+01
1.350000000000000000e+02 8.561313629150390625e+01
1.650000000000000000e+02 8.561313629150390625e+01
1.950000000000000000e+02 8.561313629150390625e+01
2.250000000000000000e+02 8.561313629150390625e+01
2.550000000000000000e+02 8.561313629150390625e+01
2.850000000000000000e+02 8.561313629150390625e+01
3.150000000000000000e+02 8.561313629150390625e+01
3.450000000000000000e+02 8.561313629150390625e+01
1.125000000000000000e+01 8.414973449707031250e+01
3.375000000000000000e+01 8.414973449707031250e+01
5.625000000000000000e+01 8.414973449707031250e+01
7.875000000000000000e+01 8.414973449707031250e+01
1.012500000000000000e+02 8.414973449707031250e+01
1.237500000000000000e+02 8.414973449707031250e+01
1.462500000000000000e+02 8.414973449707031250e+01
1.687500000000000000e+02 8.414973449707031250e+01
1.912500000000000000e+02 8.414973449707031250e+01
2.137500000000000000e+02 8.414973449707031250e+01
2.362500000000000000e+02 8.414973449707031250e+01
2.587500000000000000e+02 8.414973449707031250e+01
2.812500000000000000e+02 8.414973449707031250e+01
3.037500000000000000e+02 8.414973449707031250e+01
3.262500000000000000e+02 8.414973449707031250e+01
3.487500000000000000e+02 8.414973449707031250e+01
9.000000000000000000e+00 8.268537902832031250e+01
2.700000000000000000e+01 8.268537902832031250e+01
4.500000000000000000e+01 8.268537902832031250e+01
6.300000000000000000e+01 8.268537902832031250e+01
8.100000000000000000e+01 8.268537902832031250e+01
9.900000000000000000e+01 8.268537902832031250e+01
1.170000000000000000e+02 8.268537902832031250e+01
1.350000000000000000e+02 8.268537902832031250e+01
1.530000000000000000e+02 8.268537902832031250e+01
1.710000000000000000e+02 8.268537902832031250e+01
1.890000000000000000e+02 8.268537902832031250e+01
